Tamanho HTML;107
Tamanho HTML;103
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;105
Tamanho HTML;102
Tamanho HTML;99
Tamanho HTML;109
Tamanho HTML;113
Tamanho HTML;99
Tamanho HTML;111
Tamanho HTML;99
Tamanho HTML;106
Tamanho HTML;102
Tamanho HTML;99
Tamanho HTML;107
Tamanho HTML;111
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;109
Tamanho HTML;110
Tamanho HTML;99
Tamanho HTML;107
Tamanho HTML;99
Tamanho HTML;102
Tamanho HTML;99
Tamanho HTML;107
Tamanho HTML;99
Tamanho HTML;106
Tamanho HTML;103
Tamanho HTML;102
Tamanho HTML;99
Tamanho HTML;107
Tamanho HTML;99
Tamanho HTML;105
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;103
Tamanho HTML;110
Tamanho HTML;102
Tamanho HTML;106
Tamanho HTML;110
Tamanho HTML;105
Tamanho HTML;154
Tamanho HTML;99
Tamanho HTML;106
Tamanho HTML;103
Tamanho HTML;103
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;111
Tamanho HTML;99
Tamanho HTML;106
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;103
Tamanho HTML;99
Tamanho HTML;102
Tamanho HTML;99
Tamanho HTML;105
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;105
Tamanho HTML;106
Tamanho HTML;99
Tamanho HTML;111
Tamanho HTML;114
Tamanho HTML;99
Tamanho HTML;103
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;103
Tamanho HTML;117
Tamanho HTML;105
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;115
Tamanho HTML;99
Tamanho HTML;102
Tamanho HTML;113
Tamanho HTML;99
Tamanho HTML;107
Tamanho HTML;102
Tamanho HTML;102
Tamanho HTML;111
Tamanho HTML;110
Tamanho HTML;103
Tamanho HTML;107
Tamanho HTML;103
Tamanho HTML;99
Tamanho HTML;99
Tamanho HTML;105
Tamanho HTML;102
Arquivo Gerado com Suceso02-10-2020
Traceback (most recent call last):
;File "init.py", line 7, in <module>
;;f.dados_cnae(cnae.split("-"))
;File "C:\projetos\scrap_fieb\src\funcoes.py", line 87, in dados_cnae
;;export_csv(csv,cnae[0])
;File "C:\projetos\scrap_fieb\src\funcoes.py", line 111, in export_csv
;;telefone = e['Telefone'][0].split('/')
TypeError: 'bool' object is not subscriptable

C:\projetos\scrap_fieb (master -> origin)
λ python3 init.py
QUANTIDADE DE CNAES LIDOS;9
Obtendo Links das paginas
Obtendo Links das paginas
Arquivo Gerado com Suceso02-10-2020
Arquivo gerado com sucesso :02-10-2020
Obtendo Links das paginas
Obtendo Links das paginas
Obtendo Links das paginas
Obtendo Links das paginas
Obtendo Links das paginas
Obtendo Links das paginas
Obtendo Links das paginas
Obtendo Links das paginas
Obtendo Links das paginas
Obtendo Links das paginas
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;44
Tamanho HTML;42
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;43
Tamanho HTML;56
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;44
Tamanho HTML;42
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;43
Tamanho HTML;56
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;44
Tamanho HTML;42
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;43
Tamanho HTML;56
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;44
Tamanho HTML;42
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;43
Tamanho HTML;56
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;46
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;44
Tamanho HTML;42
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;43
Tamanho HTML;56
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;46
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;44
Tamanho HTML;42
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;43
Tamanho HTML;56
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;46
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;45
Tamanho HTML;44
Tamanho HTML;42
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;40
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;40
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;44
Tamanho HTML;42
Tamanho HTML;43
Tamanho HTML;44
Tamanho HTML;43
Tamanho HTML;56
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;44
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;40
Tamanho HTML;42
Tamanho HTML;46
Tamanho HTML;43
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;41
Tamanho HTML;45
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;41
Tamanho HTML;45
Tamanho HTML;44
Tamanho HTML;42
Tamanho HTML;43
Tamanho HTML;42
Tamanho HTML;40
Tamanho HTML;41
Tamanho HTML;43
Tamanho HTML;42
